payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,transaction_type,subscription_length,overlapping_subscription,subscription_sequence
T76359767857,16952,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T64805356537,16943,4.99,2025-01-29,Student Plan,2025-02-28,churned,False,payment,30,False,1
T59435024977,16950,4.99,2025-01-29,Student Plan,2025-02-28,churned,False,payment,30,False,1
T63950411028,16965,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T96647350216,15518,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,2
T91387205442,15406,7.99,2025-01-29,Standard,2025-02-28,churned,False,payment,30,False,3
T98800265680,16948,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T84223473057,16957,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T75924443739,16955,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T76887653955,16960,12.99,2025-01-29,Premium,2025-03-30,churned,False,payment,60,False,1
T56480876617,16958,12.99,2025-01-29,Premium,2025-03-30,active,True,payment,60,False,1
T50542908803,16078,7.99,2025-01-28,Standard,2025-02-27,churned,False,payment,30,False,2
T68854716646,16938,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,1
T58122637669,16928,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,1
T79805667075,16933,7.99,2025-01-28,Standard,2025-02-27,churned,False,payment,30,False,1
T60248851727,16086,7.99,2025-01-28,Standard,2025-02-27,churned,False,payment,30,False,2
T72658315325,16072,7.99,2025-01-28,Standard,2025-02-27,churned,False,payment,30,False,2
T80008243875,15491,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T73567086961,15456,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T94395058682,16937,12.99,2025-01-28,Premium,2025-03-29,churned,False,payment,60,False,1
T87605692697,16939,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,1
T83362481312,16075,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,2
T70746295553,16931,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,1
T85501561845,16917,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,1
T79835868097,16149,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,2
T75690808771,15413,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T59384929474,16922,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,1
T55472576778,16923,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,1
T76024619962,15417,4.99,2025-01-28,Student Plan,2025-02-27,churned,False,payment,30,False,3
T71460996479,15439,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T54462310168,15483,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T68662483572,16916,12.99,2025-01-28,Premium,2025-03-29,churned,False,payment,60,False,1
T51961064950,15430,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T70659655844,16102,12.99,2025-01-28,Premium,2025-03-29,active,True,payment,60,False,2
T52963462187,16926,7.99,2025-01-28,Standard,2025-02-27,churned,False,payment,30,False,1
T96061383083,16886,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,1
T65808437050,15432,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T87238988075,15338,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,3
T77585027449,16883,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,1
T84824120365,15396,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T97887130361,15331,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,3
T61073913881,15394,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,2
T98572470729,16058,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,payment,30,False,2
T52994511927,16887,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T93189505285,16897,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T71016691222,16899,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T73476520716,16900,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,1
T57205941651,16091,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,payment,30,False,2
T74051692717,16093,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,payment,30,False,2
T77606988005,16901,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,payment,30,False,1
T52436832916,15459,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,2
T55282776353,16100,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T74326901622,15460,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T81734698861,15384,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T74899036251,16904,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T85662814097,16909,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T91174067140,15380,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,2
T95773521437,16911,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T75165017897,16913,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T63840351851,16893,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T62510501758,16895,-5.99,2025-01-27,Premium,2025-03-28,active,True,refund/credit,60,False,1
T71266843764,16892,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T85760618494,16896,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T95710230760,16915,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,payment,30,False,1
T80977902312,16065,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,2
T97407014743,16890,12.99,2025-01-27,Premium,2025-03-28,active,True,payment,60,False,1
T61095975181,16889,7.99,2025-01-27,Standard,2025-02-26,churned,False,payment,30,False,1
T65765783539,16042,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T90846204094,15327,7.99,2025-01-26,Standard,2025-02-25,churned,False,payment,30,False,3
T90759928800,16033,7.99,2025-01-26,Standard,2025-02-25,churned,False,payment,30,False,2
T75369808049,16882,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T67463729633,16867,7.99,2025-01-26,Standard,2025-02-25,churned,False,payment,30,False,1
T74150230427,16866,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T95445790448,16873,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T87283793729,16858,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T76163018654,16857,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T58747548379,16856,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T60787986828,16874,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,1
T53558432542,15433,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T75718061833,15412,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T99381403318,15405,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T58850354261,15418,12.99,2025-01-26,Premium,2025-03-27,churned,False,payment,60,False,2
T71711546902,15421,4.99,2025-01-26,Student Plan,2025-02-25,churned,False,payment,30,False,3
T51001262846,15425,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T77121198859,15427,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T87398896522,15411,4.99,2025-01-26,Student Plan,2025-02-25,churned,False,payment,30,False,3
T84533086925,15451,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T55724011672,15398,12.99,2025-01-26,Premium,2025-03-27,active,True,payment,60,False,2
T61039590250,16828,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,1
T69183038892,16028,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T62027645376,16039,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,2
T85293875091,15369,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,3
T98460312893,16835,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T64746081990,16855,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T71176984689,15404,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,3
T60064661470,15403,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T97653864591,16829,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T81843314836,16004,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,2
T75295868296,16831,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T65733919120,16836,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T62396651995,16844,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T73436211654,16846,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T60082476915,15355,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T64043815930,16845,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,1
T96448725464,16850,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T78041561057,16843,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T59087866948,16837,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T85933415652,16842,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T72375180677,16841,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T71774575923,16840,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T68140984244,15353,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T84536675881,15328,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,3
T55721863931,16847,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T85915492757,15370,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T75075781648,16824,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,payment,30,False,1
T67563603987,16825,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T50900020347,15345,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,3
T84064350930,15383,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T86639760831,15379,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,2
T91240558360,16826,12.99,2025-01-25,Premium,2025-03-26,active,True,payment,60,False,1
T60113423699,15429,7.99,2025-01-25,Standard,2025-02-24,churned,False,payment,30,False,2
T83856691403,16803,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T60467800003,16806,12.99,2025-01-24,Premium,2025-03-25,churned,False,payment,60,False,1
T85715414449,16819,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T89921622048,16035,7.99,2025-01-24,Standard,2025-02-23,churned,False,payment,30,False,2
T92608060563,15362,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,2
T82925287419,16804,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,payment,30,False,1
T74558954892,16815,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,payment,30,False,1
T66490721045,16814,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T66812544154,15358,12.99,2025-01-24,Premium,2025-03-25,churned,False,payment,60,False,2
T70316788662,16812,12.99,2025-01-24,Premium,2025-03-25,churned,False,payment,60,False,1
T87725730506,16816,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,payment,30,False,1
T76222546356,16817,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T69225260444,16810,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T69983322689,16809,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T97035907545,16807,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,1
T61333705489,15334,12.99,2025-01-24,Premium,2025-03-25,active,True,payment,60,False,2
T84250454697,16796,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,payment,30,False,1
T74892008894,16799,7.99,2025-01-24,Standard,2025-02-23,churned,False,payment,30,False,1
T58681520677,16782,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T74199719308,16784,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,payment,30,False,1
T85152584941,15941,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,2
T91549456636,15942,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,2
T91744125496,16783,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T64711016664,16781,2.8998217,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T88928790186,16786,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T53601870363,16787,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T84515481198,16788,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T99048053033,16790,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T68968791515,15319,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,2
T72546506490,15953,7.99,2025-01-23,Standard,2025-02-22,churned,False,payment,30,False,2
T73707947373,16773,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T59140075622,16792,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T84958674004,16791,12.99,2025-01-23,Premium,2025-03-24,active,True,payment,60,False,1
T69784898605,16776,12.99,2025-01-23,Premium,2025-03-24,churned,False,payment,60,False,1
T86929944413,16778,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,payment,30,False,1
T55865557467,16031,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,payment,30,False,2
T88921352982,16740,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,1
T60213061830,16739,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,1
T50255612954,16743,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T71132626619,16760,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T70771458901,15223,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,3
T86251092826,16771,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T69724461505,16768,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T73989193910,16767,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T62546323904,16763,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,1
T95969074912,16762,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,1
T74679041850,15925,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,2
T70247853211,16761,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,1
T98336839817,15363,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,2
T79854066431,15279,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,3
T74202421724,16758,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T58356721644,16757,3.141689,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T91121979342,16754,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T74165430005,16752,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T64952111538,16751,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,1
T74411352242,16749,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T59664233596,16747,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T64576958300,16746,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T91074320352,16769,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,1
T67203467376,16005,-5.99,2025-01-22,Premium,2025-03-23,active,True,refund/credit,60,False,2
T86417881112,15299,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,3
T88490950927,15993,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,payment,30,False,2
T85073385679,15321,7.99,2025-01-22,Standard,2025-02-21,churned,False,payment,30,False,2
T68662425432,15352,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,3
T92318378330,15979,12.99,2025-01-22,Premium,2025-03-23,active,True,payment,60,False,2
T57303573399,16712,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T99792215669,15270,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,3
T72457958681,15344,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T59862415058,15295,12.99,2025-01-21,Premium,2025-03-22,churned,False,payment,60,False,2
T75955619468,16714,12.99,2025-01-21,Premium,2025-03-22,churned,False,payment,60,False,1
T53740356180,16715,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T98257272169,16720,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T99749998934,16713,7.99,2025-01-21,Standard,2025-02-20,churned,False,payment,30,False,1
T96626596809,16718,7.99,2025-01-21,Standard,2025-02-20,churned,False,payment,30,False,1
T62586697256,16719,3.141689,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,1
T90099390000,15928,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T70663063583,16721,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T82227737839,15252,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,3
T99155868972,15930,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,2
T91680101909,15314,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T90502394952,15361,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T99592111299,15975,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T76265641896,16716,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T52680662422,16724,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,1
T53767337201,16710,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,1
T69649518887,15307,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T64070756232,16730,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T74747585866,15301,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,2
T89851267088,15994,4.99,2025-01-21,Student Plan,2025-02-20,churned,False,payment,30,False,2
T84643411523,15954,7.99,2025-01-21,Standard,2025-02-20,churned,False,payment,30,False,2
T82604635757,16736,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T64253326480,16731,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T89797646043,16732,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T56682285744,16733,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T55452498796,16734,12.99,2025-01-21,Premium,2025-03-22,active,True,payment,60,False,1
T67280354444,16709,12.99,2025-01-21,Premium,2025-03-22,churned,False,payment,60,False,1
T89743247816,15311,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,2
T88452390448,16686,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T97060416546,16690,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T83816293320,15310,12.99,2025-01-20,Premium,2025-03-21,churned,False,payment,60,False,2
T50652371998,16698,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T73292289627,16705,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T67433680212,16695,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T80294433293,16676,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T86198330686,16702,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T69609429395,15251,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,3
T90160700168,15288,12.99,2025-01-20,Premium,2025-03-21,churned,False,payment,60,False,2
T57147877541,16678,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,1
T94006506618,16683,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T78808418700,15956,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,2
T73759797016,15292,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,2
T68430031878,16693,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,1
T98806001163,16703,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T81571021916,16701,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,1
T78288867470,15341,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,2
T98812075816,16679,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T50964303149,16685,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T81753982855,15972,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,2
T51408404238,15284,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,3
T97889668705,15195,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,3
T53958116085,15272,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,3
T68250252158,15305,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,3
T82110777224,16677,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T84218963808,16692,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T54660990014,16696,12.99,2025-01-20,Premium,2025-03-21,churned,False,payment,60,False,1
T85074805204,15300,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,3
T79330351105,16694,4.99,2025-01-20,Student Plan,2025-02-19,churned,False,payment,30,False,1
T85166278075,15205,7.99,2025-01-20,Standard,2025-02-19,churned,False,payment,30,False,3
T79008683563,16700,12.99,2025-01-20,Premium,2025-03-21,active,True,payment,60,False,1
T85004917942,16660,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,1
T97617025860,15227,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,3
T70461567337,15320,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,2
T73301762401,15199,7.99,2025-01-19,Standard,2025-02-18,churned,False,payment,30,False,3
T92434157720,15867,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,2
T85840902519,16671,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,1
T73671037082,16670,2.8998217,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,1
T79957489363,15870,4.99,2025-01-19,Student Plan,2025-02-18,churned,False,payment,30,False,2
T72307201018,16666,7.99,2025-01-19,Standard,2025-02-18,churned,False,payment,30,False,1
T54392453250,16664,12.99,2025-01-19,Premium,2025-03-20,churned,False,payment,60,False,1
T69045541862,15322,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,2
T81045185514,15250,7.99,2025-01-19,Standard,2025-02-18,churned,False,payment,30,False,2
T50945862272,15274,2.8998217,2025-01-19,Premium,2025-03-20,churned,False,payment,60,False,2
T61036046745,16653,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,1
T71260166596,16654,12.99,2025-01-19,Premium,2025-03-20,churned,False,payment,60,False,1
T77028920501,16652,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,1
T65124960147,16657,7.99,2025-01-19,Standard,2025-02-18,churned,False,payment,30,False,1
T64412101600,15286,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,3
T51821065352,15291,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,2
T95092723454,15256,7.99,2025-01-19,Standard,2025-02-18,churned,False,payment,30,False,3
T77198765804,15938,12.99,2025-01-19,Premium,2025-03-20,active,True,payment,60,False,2
T78398595678,15929,12.99,2025-01-19,Premium,2025-03-20,churned,False,payment,60,False,2
T85173258105,15235,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,2
T75102264138,16626,12.99,2025-01-18,Premium,2025-03-19,churned,False,payment,60,False,1
T87759214696,15275,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,2
T70222482688,15893,7.99,2025-01-18,Standard,2025-02-17,churned,False,payment,30,False,2
T95188321782,16631,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,1
T97786815355,16642,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,1
T70580704993,16647,4.99,2025-01-18,Student Plan,2025-02-17,churned,False,payment,30,False,1
T89016932945,16633,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,1
T71454273021,16628,4.99,2025-01-18,Student Plan,2025-02-17,churned,False,payment,30,False,1
T50353407272,15308,-5.99,2025-01-18,Premium,2025-03-19,active,True,refund/credit,60,False,2
T72525500418,16634,7.99,2025-01-18,Standard,2025-02-17,churned,False,payment,30,False,1
T65600795812,15232,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,3
T78791446225,15266,12.99,2025-01-18,Premium,2025-03-19,churned,False,payment,60,False,2
T93523938605,15885,7.99,2025-01-18,Standard,2025-02-17,churned,False,payment,30,False,2
T77274190844,16651,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,1
T55912690619,15244,12.99,2025-01-18,Premium,2025-03-19,churned,False,payment,60,False,3
T91784353946,16636,4.99,2025-01-18,Student Plan,2025-02-17,churned,False,payment,30,False,1
T72591397150,15269,7.99,2025-01-18,Standard,2025-02-17,churned,False,payment,30,False,3
T69475390093,16641,12.99,2025-01-18,Premium,2025-03-19,active,True,payment,60,False,1
T96471907451,15239,12.99,2025-01-18,Premium,2025-03-19,churned,False,payment,60,False,2
T96608331216,15282,12.99,2025-01-17,Premium,2025-03-18,churned,False,payment,60,False,2
T57470833963,16608,12.99,2025-01-17,Premium,2025-03-18,churned,False,payment,60,False,1
T60715315574,15844,7.99,2025-01-17,Standard,2025-02-16,churned,False,payment,30,False,2
T56875822338,16609,7.99,2025-01-17,Standard,2025-02-16,churned,False,payment,30,False,1
T69394705696,15193,4.99,2025-01-17,Student Plan,2025-02-16,churned,False,payment,30,False,3
T51757732192,15249,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,2
T86520630990,15834,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,2
T81072125029,16600,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T56017396209,15260,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,2
T50041770733,15913,4.99,2025-01-17,Student Plan,2025-02-16,churned,False,payment,30,False,2
T90142384047,16601,7.99,2025-01-17,Standard,2025-02-16,churned,False,payment,30,False,1
T93151930732,15892,4.99,2025-01-17,Student Plan,2025-02-16,churned,False,payment,30,False,2
T74417432264,15886,4.99,2025-01-17,Student Plan,2025-02-16,churned,False,payment,30,False,2
T72293935687,16613,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T66719647969,15868,7.99,2025-01-17,Standard,2025-02-16,churned,False,payment,30,False,2
T98891790950,16604,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T99367635476,16605,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,1
T83263818703,15242,12.99,2025-01-17,Premium,2025-03-18,active,True,payment,60,False,2
